player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,latitude,longitude,general_position
199960,https://sofifa.com/player/199960/jamie-paterson/210002,21.0,2.0,2020-09-23,J. Paterson,Jamie Paterson,"LM, CAM, CM",70,70,1600000.0,24000.0,28,1991-12-20,175,68,1919.0,Bristol City,14.0,Championship,2.0,CAM,10.0,,2016-08-27,2021.0,14,England,,,,Right,4,3,1,High/Medium,Lean (170-185),No,3400000.0,,Technical Dribbler (AI),76.0,65.0,68.0,73.0,33.0,45.0,70,65,57,67,57,72,66,67,63,71,78,75,87,66,77,65,63,65,41,67,27,34,65,71,64,68.0,37,21,27,14,8,12,12,7,,65+2,65+2,65+2,70,69,69,69,70,70,70,70,69+1,64+2,64+2,64+2,69+1,54+2,49+2,49+2,49+2,54+2,51+2,40+2,40+2,40+2,51+2,16+2,51.509865,-0.118092,MID
241236,/player/241236/antoine-semenyo/230002,23.0,2.0,2022-09-26,A. Semenyo,Antoine Semenyo,"ST, RW, RM",70,79,3600000.0,18000.0,22,2000-01-07,180,70,1919.0,Bristol City,14.0,Championship,2.0,SUB,11.0,,2017-09-20,2023.0,117,Ghana,,,,Right,4,3,1,High/Medium,Normal (170-185),No,7600000.0,,"Flair, Long Shot Taker (AI), Technical Dribbler (AI)",85.0,68.0,58.0,71.0,22.0,74.0,62,68,63,64,56,72,49,39,39,69,81,88,75,68,68,77,69,71,80,64,62,14,68,65,51,62.0,20,19,11,10,11,14,15,7,,70+2,70+2,70+2,70,70,70,70,70,68+2,68+2,68+2,68+2,58+2,58+2,58+2,68+2,49+2,44+2,44+2,44+2,49+2,46+2,41+2,41+2,41+2,46+2,17+2,0.0,0.0,FWD
212454,https://sofifa.com/player/212454/callum-odowda/210002,21.0,2.0,2020-09-23,C. O'Dowda,Callum O'Dowda,"LM, RM, CM",70,73,2100000.0,22000.0,25,1995-04-23,180,75,1919.0,Bristol City,14.0,Championship,2.0,SUB,11.0,,2016-07-14,2022.0,25,Republic of Ireland,1355.0,RW,15.0,Left,3,3,1,Medium/Medium,Normal (170-185),No,4300000.0,,,83.0,61.0,65.0,72.0,38.0,63.0,70,62,51,67,52,72,68,57,56,70,85,82,80,67,74,64,67,71,65,58,48,38,61,64,58,56.0,45,31,25,14,14,7,14,10,,65+2,65+2,65+2,69,67,67,67,69,67+2,67+2,67+2,69+2,62+2,62+2,62+2,69+2,57+2,53+2,53+2,53+2,57+2,54+2,47+2,47+2,47+2,54+2,19+2,0.0,0.0,MID
189776,https://sofifa.com/player/189776/marley-watkins/190002,19.0,2.0,2018-08-21,M. Watkins,Marley Joseph Watkins,"RM, ST",69,69,1100000.0,20000.0,27,1990-10-17,178,65,1919.0,Bristol City,14.0,Championship,2.0,SUB,15.0,,2018-06-15,2021.0,50,Wales,,,,Left,3,3,1,Medium/Medium,Normal (170-185),No,2100000.0,,,81.0,62.0,63.0,70.0,28.0,67.0,61,66,64,67,55,69,56,44,60,66,84,79,80,64,84,63,80,74,61,61,70,22,64,68,33,51.0,31,19,21,6,5,6,8,5,,66+1,66+1,66+1,68,67,67,67,68,68+1,68+1,68+1,68+1,61+1,61+1,61+1,68+1,51+1,49+1,49+1,49+1,51+1,48+1,43+1,43+1,43+1,48+1,12+1,52.130661,-3.783712,MID
169493,https://sofifa.com/player/169493/frank-fielding/180002,18.0,2.0,2017-09-18,F. Fielding,Frank Fielding,GK,69,69,700000.0,20000.0,29,1988-04-04,185,76,1919.0,Bristol City,14.0,Championship,2.0,GK,1.0,,2013-06-26,2018.0,14,England,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,1300000.0,,Puncher,,,,,,,18,11,22,33,13,12,12,15,29,23,39,39,44,70,45,19,65,33,64,13,38,21,11,37,22,41.0,20,12,14,67,67,59,66,72,39.0,25+1,25+1,25+1,26,26,26,26,26,28+1,28+1,28+1,27+1,29+1,29+1,29+1,27+1,27+1,30+1,30+1,30+1,27+1,27+1,29+1,29+1,29+1,27+1,68+1,51.509865,-0.118092,GK
212454,https://sofifa.com/player/212454/callum-odowda/190002,19.0,2.0,2018-08-21,C. O'Dowda,Callum O'Dowda,"LM, RM",69,78,1600000.0,15000.0,23,1995-04-23,180,75,1919.0,Bristol City,14.0,Championship,2.0,RES,11.0,,2016-07-14,2019.0,25,Republic of Ireland,,,,Left,2,3,1,Medium/Medium,Lean (170-185),No,3400000.0,,"Avoids Using Weaker Foot, Speed Dribbler (AI)",85.0,58.0,62.0,72.0,38.0,61.0,68,58,57,62,48,73,55,57,56,69,87,84,80,62,70,60,67,71,61,57,48,38,59,62,58,52.0,43,31,25,14,14,7,14,10,,63+1,63+1,63+1,68,66,66,66,68,66+1,66+1,66+1,68+1,60+1,60+1,60+1,68+1,56+1,51+1,51+1,51+1,56+1,53+1,47+1,47+1,47+1,53+1,18+1,0.0,0.0,MID
169493,https://sofifa.com/player/169493/frank-fielding/190002,19.0,2.0,2018-08-21,F. Fielding,Frank Fielding,GK,69,69,675000.0,15000.0,30,1988-04-04,185,76,1919.0,Bristol City,14.0,Championship,2.0,SUB,1.0,,2013-06-26,2019.0,14,England,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,1300000.0,,"Puncher, Cautious With Crosses",,,,,,,18,11,22,33,13,12,12,15,29,23,42,39,44,70,45,19,65,33,64,13,38,21,11,37,22,41.0,12,12,14,67,67,60,66,74,40.0,25+1,25+1,25+1,26,26,26,26,26,28+1,28+1,28+1,28+1,29+1,29+1,29+1,28+1,27+1,29+1,29+1,29+1,27+1,26+1,28+1,28+1,28+1,26+1,68+1,51.509865,-0.118092,GK
186139,/player/186139/matty-james/230002,23.0,2.0,2022-09-26,M. James,Matty James,"CM, CDM",69,69,1300000.0,16000.0,30,1991-07-22,181,86,1919.0,Bristol City,14.0,Championship,2.0,SUB,6.0,,2021-07-01,2024.0,14,England,,,,Right,3,3,1,Medium/Medium,Stocky (170-185),Yes,2500000.0,,"Injury Prone, Long Passer (AI)",52.0,62.0,72.0,67.0,66.0,68.0,72,59,63,74,49,66,73,67,71,70,54,50,58,66,64,69,69,64,70,63,68,65,64,71,58,71.0,70,65,64,7,10,15,8,14,,64+2,64+2,64+2,65,65,65,65,65,67+2,67+2,67+2,66+2,69,69,69,66+2,66+2,68+1,68+1,68+1,66+2,65+2,67+2,67+2,67+2,65+2,16+2,51.509865,-0.118092,MID
189619,https://sofifa.com/player/189619/korey-smith/180002,18.0,2.0,2017-09-18,K. Smith,Korey Smith,"CM, CDM",69,72,1300000.0,20000.0,26,1991-01-31,175,70,1919.0,Bristol City,14.0,Championship,2.0,LCM,7.0,,2014-06-27,2019.0,14,England,,,,Right,3,2,1,Medium/High,Normal (170-185),No,2500000.0,,Injury Prone,71.0,54.0,66.0,69.0,67.0,74.0,60,53,60,71,44,67,60,55,66,70,68,74,70,69,78,56,59,82,72,56,75,70,57,65,57,74.0,66,68,63,6,10,11,7,11,,62+1,62+1,62+1,65,64,64,64,65,66+1,66+1,66+1,67+1,68+1,68+1,68+1,67+1,69+1,70+1,70+1,70+1,69+1,68+1,68+1,68+1,68+1,68+1,15+1,51.509865,-0.118092,MID
18771,https://sofifa.com/player/18771/luke-steele/180002,18.0,2.0,2017-09-18,L. Steele,Luke Steele,GK,69,69,600000.0,20000.0,32,1984-09-24,188,76,1919.0,Bristol City,14.0,Championship,2.0,SUB,15.0,,2017-08-31,2018.0,14,England,,,,Right,2,1,1,Medium/Medium,Lean (185+),No,1100000.0,,"Puncher, Comes For Crosses",,,,,,,12,19,19,24,20,14,19,18,28,21,50,51,65,68,58,24,70,38,55,19,37,22,18,43,27,55.0,20,19,11,71,66,66,66,71,51.0,28+1,28+1,28+1,29,29,29,29,29,30+1,30+1,30+1,29+1,29+1,29+1,29+1,29+1,27+1,29+1,29+1,29+1,27+1,27+1,29+1,29+1,29+1,27+1,68+1,51.509865,-0.118092,GK
53593,https://sofifa.com/player/53593/gary-oneil/180002,18.0,2.0,2017-09-18,G. O'Neil,Gary O'Neil,"CDM, CM",69,69,325000.0,20000.0,34,1983-05-18,173,61,1919.0,Bristol City,14.0,Championship,2.0,SUB,28.0,,2016-07-01,2018.0,14,England,,,,Right,3,3,1,Low/Medium,Lean (170-185),Yes,618000.0,,"Injury Prone, Dives Into Tackles (AI)",52.0,64.0,70.0,68.0,63.0,70.0,68,62,54,72,65,65,70,66,68,70,53,51,67,70,78,67,67,73,66,67,75,65,58,71,64,67.0,63,65,58,12,8,15,8,14,,63+1,63+1,63+1,65,65,65,65,65,67+1,67+1,67+1,66+1,69,69,69,66+1,65+1,68+1,68+1,68+1,65+1,64+1,64+1,64+1,64+1,64+1,17+1,51.509865,-0.118092,MID
186139,https://sofifa.com/player/186139/matty-james/220002,22.0,2.0,2021-09-23,M. James,Matty James,"CDM, CM",69,69,1200000.0,15000.0,29,1991-07-22,181,86,1919.0,Bristol City,14.0,Championship,2.0,LDM,6.0,,2021-07-01,2024.0,14,England,,,,Right,3,3,1,Medium/Medium,Stocky (170-185),Yes,2300000.0,,Injury Prone,52.0,61.0,72.0,66.0,66.0,69.0,72,59,63,74,49,66,69,65,71,69,54,50,58,66,64,69,69,66,70,60,68,64,64,70,52,71.0,70,65,64,7,10,15,8,14,,64+2,64+2,64+2,65,65,65,65,65,66+2,66+2,66+2,66+2,68+1,68+1,68+1,66+2,66+2,68+1,68+1,68+1,66+2,65+2,66+2,66+2,66+2,65+2,16+2,51.509865,-0.118092,MID
220807,/player/220807/max-oleary/240002,24.0,2.0,2023-09-22,M. O'Leary,Max O’Leary,GK,69,73,1500000.0,12000.0,26,1996-10-10,185,78,1919.0,Bristol City,14.0,Championship,2.0,GK,1.0,,2013-07-01,2026.0,25,Republic of Ireland,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,3000000.0,,,,,,,,,16,10,11,30,14,13,11,12,21,21,38,48,30,51,48,51,54,43,54,14,26,19,12,49,29,42.0,10,17,16,73,67,68,68,73,42.0,25+2,25+2,25+2,25,26,26,26,25,27+2,27+2,27+2,27+2,28+2,28+2,28+2,27+2,26+2,26+2,26+2,26+2,26+2,25+2,24+2,24+2,24+2,25+2,68+2,0.0,0.0,GK
189619,https://sofifa.com/player/189619/korey-smith/200002,20.0,2.0,2019-09-19,K. Smith,Korey Smith,"CM, CDM",69,69,1000000.0,20000.0,28,1991-01-31,175,70,1919.0,Bristol City,14.0,Championship,2.0,SUB,7.0,,2014-06-27,2020.0,14,England,,,,Right,3,3,1,Medium/High,Normal (170-185),No,2000000.0,,Injury Prone,69.0,55.0,66.0,69.0,68.0,74.0,60,53,60,72,44,67,60,55,66,71,68,70,70,72,78,58,59,83,71,56,73,70,57,65,57,74.0,67,72,66,6,10,11,7,11,,62+2,62+2,62+2,65,65,65,65,65,66+2,66+2,66+2,67+2,68+1,68+1,68+1,67+2,70-1,71-2,71-2,71-2,70-1,69,69,69,69,69,16+2,51.509865,-0.118092,MID
241824,/player/241824/rob-atkinson/230002,23.0,2.0,2022-09-26,R. Atkinson,Robert Atkinson,CB,69,75,2000000.0,13000.0,23,1998-07-13,193,85,1919.0,Bristol City,14.0,Championship,2.0,LCB,5.0,,2021-07-03,2024.0,14,England,,,,Left,3,2,1,Medium/Medium,Stocky (185+),No,4200000.0,,Power Header,54.0,25.0,48.0,56.0,70.0,79.0,28,21,72,62,28,59,37,19,56,57,52,56,37,65,40,29,48,78,85,25,71,69,33,46,30,64.0,69,70,69,13,11,8,6,13,,47+2,47+2,47+2,47,48,48,48,47,50+2,50+2,50+2,51+2,56+2,56+2,56+2,51+2,61+2,66+2,66+2,66+2,61+2,63+2,69+2,69+2,69+2,63+2,17+2,51.509865,-0.118092,DEF
135587,https://sofifa.com/player/135587/niki-maenpaa/200002,20.0,2.0,2019-09-19,N. Mäenpää,Niki Emil Antonio Mäenpää,GK,69,69,450000.0,15000.0,34,1985-01-23,190,86,1919.0,Bristol City,14.0,Championship,2.0,RES,33.0,,2018-08-01,2020.0,17,Finland,,,,Right,3,1,1,Medium/Medium,Normal (185+),Yes,855000.0,,Comes For Crosses,,,,,,,16,12,12,31,12,17,12,13,15,16,33,40,55,69,30,49,50,38,62,14,32,16,15,27,14,41.0,15,9,12,70,69,65,66,66,37.0,27+2,27+2,27+2,25,26,26,26,25,26+2,26+2,26+2,26+2,25+2,25+2,25+2,26+2,25+2,25+2,25+2,25+2,25+2,24+2,24+2,24+2,24+2,24+2,68+1,61.92411,25.748151,GK
232755,https://sofifa.com/player/232755/jay-dasilva/200002,20.0,2.0,2019-09-19,J. Dasilva,Jay Dasilva,LB,69,82,1800000.0,13000.0,21,1998-04-22,170,64,1919.0,Bristol City,14.0,Championship,2.0,SUB,3.0,,2019-06-26,2023.0,14,England,,,,Left,3,3,1,High/Medium,Normal (170-),No,4700000.0,,,83.0,39.0,59.0,72.0,64.0,60.0,66,35,46,67,34,71,58,52,43,69,89,78,81,62,84,46,71,68,54,38,62,65,58,54,43,60.0,60,72,68,13,15,12,8,5,,55+2,55+2,55+2,64,61,61,61,64,62+2,62+2,62+2,65+2,60+2,60+2,60+2,65+2,68+2,63+2,63+2,63+2,68+2,68+2,63+2,63+2,63+2,68+2,16+2,51.509865,-0.118092,DEF
230824,https://sofifa.com/player/230824/pedro-miguel-lopes-pereira/200002,20.0,2.0,2019-09-19,Pedro Pereira,Pedro Miguel Almeida Lopes Pereira,"RM, RB",69,80,1800000.0,5000.0,21,1998-01-22,185,72,1919.0,Bristol City,14.0,Championship,2.0,SUB,32.0,SL Benfica,,2020.0,38,Portugal,,,,Right,2,3,1,Medium/Medium,Normal (185+),No,,,,72.0,39.0,65.0,72.0,68.0,61.0,72,35,58,70,37,72,50,35,64,72,74,71,76,70,74,44,72,69,57,34,60,67,68,63,48,71.0,69,72,69,10,6,9,11,12,,58+2,58+2,58+2,66,63,63,63,66,65+2,65+2,65+2,68+2,66+2,66+2,66+2,68+2,70+2,68+2,68+2,68+2,70+2,70+2,67+2,67+2,67+2,70+2,16+2,39.399872,-8.224454,MID
220969,https://sofifa.com/player/220969/niclas-eliasson/200002,20.0,2.0,2019-09-19,N. Eliasson,Niclas Eliasson Santana,"LM, RM",69,76,1500000.0,17000.0,23,1995-12-07,178,72,1919.0,Bristol City,14.0,Championship,2.0,SUB,19.0,,2017-08-08,2020.0,46,Sweden,,,,Left,3,3,1,Medium/Medium,Normal (170-185),No,3100000.0,,"Early Crosser, Speed Dribbler (AI)",86.0,55.0,66.0,71.0,34.0,48.0,77,56,30,63,57,71,70,60,51,68,90,82,85,63,74,55,58,69,45,56,28,26,48,70,46,55.0,40,37,25,11,7,10,16,14,,58+2,58+2,58+2,68,64,64,64,68,65+2,65+2,65+2,68+2,60+2,60+2,60+2,68+2,56+2,48+2,48+2,48+2,56+2,52+2,40+2,40+2,40+2,52+2,18+2,60.128161,18.643501,MID
169078,https://sofifa.com/player/169078/luke-freeman/170002,17.0,2.0,2016-09-20,L. Freeman,Luke Anthony Freeman,"CAM, RM, LM",69,74,1400000.0,20000.0,24,1992-03-22,172,73,1919.0,Bristol City,14.0,Championship,2.0,RM,15.0,,2014-06-26,2017.0,14,England,,,,Left,4,3,1,Medium/Medium,Normal (170-185),No,,,"Injury Free, Technical Dribbler (AI)",78.0,60.0,69.0,70.0,47.0,61.0,70,60,40,69,62,69,67,65,69,67,78,78,83,59,78,56,75,74,56,60,52,52,69,70,60,64.0,42,50,46,7,12,11,11,8,,62+1,62+1,62+1,69,66,66,66,69,68+1,68+1,68+1,69+1,66+1,66+1,66+1,69+1,62+1,59+1,59+1,59+1,62+1,59+1,52+1,52+1,52+1,59+1,15+1,51.509865,-0.118092,MID
208522,https://sofifa.com/player/208522/hordur-magnusson/170002,17.0,2.0,2016-09-20,H. Magnússon,Hörður Björgvin Magnússon,CB,69,75,1200000.0,20000.0,23,1993-02-11,190,77,1919.0,Bristol City,14.0,Championship,2.0,LCB,23.0,,2016-07-13,2019.0,24,Iceland,,,,Left,3,2,1,Medium/Medium,Lean (185+),No,,,Long Throw-in,61.0,39.0,48.0,52.0,70.0,70.0,42,18,66,54,33,48,62,60,52,55,57,65,55,55,55,65,70,65,75,65,64,65,19,32,39,66.0,73,73,69,10,5,5,10,10,,47+1,47+1,47+1,45,45,45,45,45,46+1,46+1,46+1,47+1,50+1,50+1,50+1,47+1,60+1,61+1,61+1,61+1,60+1,62+1,68+1,68+1,68+1,62+1,14+1,64.963051,-19.020835,DEF
203505,https://sofifa.com/player/203505/joe-bryan/170002,17.0,2.0,2016-09-20,J. Bryan,Joe Bryan,"LB, LM, LWB, CM",69,78,1400000.0,20000.0,22,1993-09-17,170,72,1919.0,Bristol City,14.0,Championship,2.0,LM,3.0,,2011-06-01,2019.0,14,England,,,,Left,4,3,1,High/Medium,Lean (170-),No,,,,84.0,59.0,65.0,69.0,64.0,71.0,70,61,67,66,45,67,65,57,62,66,82,85,81,60,89,56,90,77,73,61,56,62,60,63,63,65.0,62,66,63,13,14,14,9,14,,64+1,64+1,64+1,67,65,65,65,67,66+1,66+1,66+1,68+1,64+1,64+1,64+1,68+1,68+1,64+1,64+1,64+1,68+1,68+1,66+1,66+1,66+1,68+1,18+1,51.509865,-0.118092,DEF
246594,/player/246594/han-noah-massengo/230002,23.0,2.0,2022-09-26,H. Massengo,Han-Noah Massengo,"CDM, CM",69,81,3200000.0,11000.0,20,2001-07-07,175,70,1919.0,Bristol City,14.0,Championship,2.0,SUB,30.0,,2019-08-05,2023.0,18,France,,,,Right,3,3,1,Medium/High,Lean (170-185),No,6700000.0,,"Flair, Long Shot Taker (AI), Technical Dribbler (AI)",72.0,48.0,65.0,72.0,66.0,65.0,56,39,60,72,39,72,50,44,70,68,74,70,85,66,85,63,61,70,63,54,65,70,57,66,51,68.0,64,66,65,8,14,12,9,15,,59+2,59+2,59+2,64,63,63,63,64,66+2,66+2,66+2,66+2,67+2,67+2,67+2,66+2,67+2,68+2,68+2,68+2,67+2,67+2,65+2,65+2,65+2,67+2,18+2,48.864716,2.349014,MID
231352,https://sofifa.com/player/231352/tammy-abraham/170002,17.0,2.0,2016-09-20,T. Abraham,Tammy Bakumo-Abraham,ST,69,85,2000000.0,20000.0,18,1997-10-02,190,82,1919.0,Bristol City,14.0,Championship,2.0,ST,9.0,,2014-10-01,2019.0,14,England,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,,,Beat Offside Trap,78.0,67.0,50.0,61.0,26.0,65.0,37,70,73,61,44,60,47,42,41,64,79,77,63,56,58,69,72,65,74,61,41,22,71,51,72,57.0,19,22,15,12,7,8,13,13,,68+1,68+1,68+1,62,65,65,65,62,62+1,62+1,62+1,61+1,54+1,54+1,54+1,61+1,44+1,42+1,42+1,42+1,44+1,43+1,40+1,40+1,40+1,43+1,16+1,51.509865,-0.118092,FWD
261299,/player/261299/alex-scott/230002,23.0,2.0,2022-09-26,A. Scott,Alex Scott,"CAM, CM, RM",69,87,3500000.0,6000.0,18,2003-08-21,178,68,1919.0,Bristol City,14.0,Championship,2.0,RCM,7.0,,2021-03-02,2025.0,14,England,,,,Right,3,3,1,High/Medium,Normal (170-185),No,8800000.0,,"Flair, Technical Dribbler (AI)",73.0,60.0,69.0,74.0,59.0,63.0,66,61,51,72,53,74,65,63,69,70,75,72,84,62,83,63,60,74,60,58,56,57,62,69,52,72.0,59,63,60,9,10,15,12,8,,64+2,64+2,64+2,69,67,67,67,69,69+2,69+2,69+2,69+2,68+2,68+2,68+2,69+2,66+2,65+2,65+2,65+2,66+2,64+2,60+2,60+2,60+2,64+2,16+2,51.509865,-0.118092,MID
189619,https://sofifa.com/player/189619/korey-smith/170002,17.0,2.0,2016-09-20,K. Smith,Korey Smith,"CM, CDM",69,72,1200000.0,30000.0,25,1991-01-31,175,70,1919.0,Bristol City,14.0,Championship,2.0,SUB,7.0,,2014-06-27,2019.0,14,England,,,,Right,3,2,1,Medium/High,Normal (170-185),No,,,,73.0,57.0,66.0,69.0,66.0,77.0,62,59,60,70,44,67,60,55,66,69,70,76,70,68,78,56,59,86,75,58,75,70,57,66,59,74.0,64,69,62,6,10,11,7,11,,63+1,63+1,63+1,66,65,65,65,66,66+1,66+1,66+1,67+1,68+1,68+1,68+1,67+1,69+1,70+1,70+1,70+1,69+1,69+1,68+1,68+1,68+1,69+1,15+1,51.509865,-0.118092,MID
196916,https://sofifa.com/player/196916/marlon-pack/170002,17.0,2.0,2016-09-20,M. Pack,Marlon Pack,"CDM, CM",69,72,1100000.0,20000.0,25,1991-03-25,188,74,1919.0,Bristol City,14.0,Championship,2.0,SUB,21.0,,2013-08-02,2018.0,14,England,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,,,"Power Free-Kick, Long Passer (AI), Long Shot Taker (AI)",66.0,58.0,67.0,64.0,64.0,76.0,68,52,60,66,54,63,57,68,69,67,62,69,64,63,60,73,68,89,75,56,66,70,60,69,64,68.0,62,63,60,10,8,11,15,9,,62+1,62+1,62+1,63,63,63,63,63,64+1,64+1,64+1,66+1,67+1,67+1,67+1,66+1,68+1,68+1,68+1,68+1,68+1,67+1,65+1,65+1,65+1,67+1,16+1,51.509865,-0.118092,MID
234941,/player/234941/cameron-pring/240002,24.0,2.0,2023-09-22,C. Pring,Cameron Pring,"LB, CB",69,73,1800000.0,14000.0,25,1998-01-22,185,71,1919.0,Bristol City,14.0,Championship,2.0,LB,3.0,,2016-01-29,2026.0,14,England,,,,Left,2,2,1,High/Medium,Normal (185+),No,3600000.0,,Slide Tackle,80.0,47.0,58.0,66.0,64.0,69.0,64,45,55,61,31,67,56,50,56,64,81,79,70,63,66,58,75,76,69,43,59,64,56,53,44,58.0,65,66,67,13,14,12,10,8,,58+2,58+2,58+2,62,60,60,60,62,60+2,60+2,60+2,64+2,60+2,60+2,60+2,64+2,67+2,63+2,63+2,63+2,67+2,67+2,64+2,64+2,64+2,67+2,17+2,51.509865,-0.118092,DEF
193900,https://sofifa.com/player/193900/jack-hunt/200002,20.0,2.0,2019-09-19,J. Hunt,Jack Paul Hunt,"RB, RWB",69,69,900000.0,19000.0,28,1990-12-06,175,71,1919.0,Bristol City,14.0,Championship,2.0,RB,2.0,,2018-07-06,2021.0,14,England,,,,Right,2,3,1,High/Medium,Lean (170-185),No,1700000.0,,Speed Dribbler (AI),81.0,52.0,59.0,67.0,66.0,67.0,67,47,59,62,32,68,61,29,59,65,83,79,72,66,68,70,82,74,64,50,60,65,65,54,48,67.0,66,69,67,15,15,6,14,8,,62+2,62+2,62+2,65,64,64,64,65,63+2,63+2,63+2,66+2,62+2,62+2,62+2,66+2,68+1,65+2,65+2,65+2,68+1,68+1,66+2,66+2,66+2,68+1,18+2,51.509865,-0.118092,DEF
227995,https://sofifa.com/player/227995/liam-walsh/210002,21.0,2.0,2020-09-23,L. Walsh,Liam Walsh,"CM, CDM",69,78,3100000.0,17000.0,22,1997-09-15,168,63,1919.0,Bristol City,14.0,Championship,2.0,SUB,8.0,,2018-01-05,2021.0,14,England,,,,Right,3,3,1,High/Medium,Lean (170-),No,3400000.0,,"Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI)",68.0,64.0,70.0,73.0,59.0,60.0,67,61,55,72,60,71,67,67,70,72,69,67,87,61,91,71,63,72,51,69,69,58,65,71,55,74.0,59,60,59,6,7,14,11,9,,65+2,65+2,65+2,69,68,68,68,69,70+2,70+2,70+2,69+2,69+2,69+2,69+2,69+2,65+2,65+2,65+2,65+2,65+2,64+2,60+2,60+2,60+2,64+2,14+2,51.509865,-0.118092,MID
225441,https://sofifa.com/player/225441/kasey-palmer/210002,21.0,2.0,2020-09-23,K. Palmer,Kasey Palmer,CAM,69,76,2800000.0,17000.0,23,1996-11-09,175,68,1919.0,Bristol City,14.0,Championship,2.0,SUB,45.0,,2019-08-01,2023.0,14,England,,,,Right,4,3,1,Medium/Low,Normal (170-185),Yes,3200000.0,,"Injury Prone, Dives Into Tackles (AI), Flair, Playmaker (AI), Technical Dribbler (AI)",74.0,63.0,66.0,74.0,42.0,60.0,63,63,55,67,61,75,68,63,63,73,76,72,79,65,75,66,58,61,65,62,47,31,66,70,57,71.0,37,48,46,7,16,9,11,16,,66+2,66+2,66+2,69,69,69,69,69,69+2,69+2,69+2,69+2,65+2,65+2,65+2,69+2,57+2,55+2,55+2,55+2,57+2,55+2,50+2,50+2,50+2,55+2,18+2,51.509865,-0.118092,MID
216155,/player/216155/harry-cornick/240002,24.0,2.0,2023-09-22,H. Cornick,Harry Cornick,"ST, RW, RM",69,69,1400000.0,18000.0,28,1995-04-09,180,84,1919.0,Bristol City,14.0,Championship,2.0,RW,9.0,,2023-01-31,2026.0,14,England,,,,Right,3,3,1,Medium/Medium,Lean (170-185),No,2700000.0,,"Rapid, Long Throw",85.0,67.0,59.0,70.0,37.0,62.0,62,69,64,64,58,71,42,48,45,70,84,86,70,68,68,69,79,70,68,65,33,40,67,63,58,61.0,35,31,24,10,6,6,9,12,,69,69,69,70-1,69,69,69,70-1,68+1,68+1,68+1,68+1,61+2,61+2,61+2,68+1,56+2,50+2,50+2,50+2,56+2,53+2,47+2,47+2,47+2,53+2,16+2,51.509865,-0.118092,FWD
202686,/player/202686/nahki-wells/240002,24.0,2.0,2023-09-22,N. Wells,Nahki Wells,"ST, LW",69,69,900000.0,17000.0,33,1990-06-01,170,69,1919.0,Bristol City,14.0,Championship,2.0,ST,21.0,,2020-01-30,2025.0,68,Bermuda,,,,Right,3,3,1,High/Medium,Lean (170-),Yes,1700000.0,,,77.0,68.0,64.0,69.0,44.0,62.0,60,69,68,66,68,67,67,67,53,68,76,77,77,70,77,69,72,69,55,65,68,49,70,69,68,68.0,35,43,35,10,6,13,11,7,,69,69,69,69,69,69,69,69,68+1,68+1,68+1,68+1,64+2,64+2,64+2,68+1,58+2,56+2,56+2,56+2,58+2,56+2,52+2,52+2,52+2,56+2,15+2,0.0,0.0,FWD
186139,/player/186139/matty-james/240002,24.0,2.0,2023-09-22,M. James,Matty James,"CDM, CM",69,69,975000.0,15000.0,31,1991-07-22,181,86,1919.0,Bristol City,14.0,Championship,2.0,CDM,6.0,,2021-07-01,2024.0,14,England,,,,Right,3,3,1,Medium/Medium,Stocky (170-185),Yes,1900000.0,,Long Ball Pass,52.0,62.0,72.0,66.0,66.0,69.0,72,59,63,74,49,65,73,67,71,70,54,50,58,66,64,69,67,67,70,63,68,65,64,71,58,71.0,70,65,63,7,10,15,8,14,,64+2,64+2,64+2,65,65,65,65,65,67+2,67+2,67+2,66+2,69,69,69,66+2,66+2,68+1,68+1,68+1,66+2,65+2,66+2,66+2,66+2,65+2,16+2,51.509865,-0.118092,MID
